Date;VIX
21/12/2011;27.78
22/12/2011;27.08
23/12/2011;25.75
26/12/2011;#N/A
27/12/2011;28.26
28/12/2011;30.36
29/12/2011;29.34
30/12/2011;29.56
02/01/2012;#N/A
03/01/2012;29.15
04/01/2012;28.27
05/01/2012;28.1
06/01/2012;27.65
09/01/2012;27.53
10/01/2012;26.64
11/01/2012;27.65
12/01/2012;27.64
13/01/2012;27.8
16/01/2012;#N/A
17/01/2012;27.11
18/01/2012;26.85
19/01/2012;25.3
20/01/2012;23.94
23/01/2012;22.6
24/01/2012;22.77
25/01/2012;22.95
26/01/2012;24.29
27/01/2012;24.2
30/01/2012;25.66
31/01/2012;26.34
01/02/2012;25.3
02/02/2012;24.85
03/02/2012;22.9
06/02/2012;23.99
07/02/2012;24.02
08/02/2012;24.19
09/02/2012;24.55
10/02/2012;27.56
13/02/2012;25.88
14/02/2012;25.82
15/02/2012;26.56
16/02/2012;24.98
17/02/2012;23.05
20/02/2012;#N/A
21/02/2012;23.04
22/02/2012;22.92
23/02/2012;21.83
24/02/2012;22.21
27/02/2012;23.3
28/02/2012;23.11
29/02/2012;23.49
01/03/2012;22.19
02/03/2012;22.84
05/03/2012;23.09
06/03/2012;25.28
07/03/2012;24.11
08/03/2012;23
09/03/2012;21.83
12/03/2012;19.84
13/03/2012;17.67
14/03/2012;19.22
15/03/2012;19.63
16/03/2012;17.79
19/03/2012;17.43
20/03/2012;19.36
21/03/2012;19.24
22/03/2012;20.96
23/03/2012;20.66
26/03/2012;20.37
27/03/2012;21.12
28/03/2012;21.28
29/03/2012;21.89
30/03/2012;21.12
02/04/2012;20.92
03/04/2012;21.16
04/04/2012;22.22
05/04/2012;22.47
06/04/2012;#N/A
09/04/2012;24.5
10/04/2012;26.65
11/04/2012;26.37
12/04/2012;24.52
13/04/2012;26.52
16/04/2012;26.52
17/04/2012;24.41
18/04/2012;24.82
19/04/2012;24.51
20/04/2012;23.73
23/04/2012;24.73
24/04/2012;23.94
25/04/2012;22.5
26/04/2012;21.57
27/04/2012;21.38
30/04/2012;21.72
01/05/2012;20.9
02/05/2012;22.06
03/05/2012;23.47
04/05/2012;26.15
07/05/2012;26.43
08/05/2012;27.05
09/05/2012;27.48
10/05/2012;26.65
11/05/2012;27.38
14/05/2012;29.97
15/05/2012;31.23
16/05/2012;31.81
17/05/2012;33.34
18/05/2012;33.39
21/05/2012;30.48
22/05/2012;29.99
23/05/2012;29.98
24/05/2012;29.8
25/05/2012;29.37
28/05/2012;#N/A
29/05/2012;28.6
30/05/2012;30.99
31/05/2012;31.8
01/06/2012;34.41
04/06/2012;33.74
05/06/2012;31.86
06/06/2012;29.8
07/06/2012;28.95
08/06/2012;28.71
11/06/2012;32.1
12/06/2012;30.13
13/06/2012;32.05
14/06/2012;30.78
15/06/2012;27.39
18/06/2012;24.96
19/06/2012;23.93
20/06/2012;23.37
21/06/2012;27.11
22/06/2012;25.64
25/06/2012;27.84
26/06/2012;27.05
27/06/2012;25.85
28/06/2012;26.02
29/06/2012;23.89
02/07/2012;23.83
03/07/2012;23.83
04/07/2012;#N/A
05/07/2012;23.61
06/07/2012;24.05
09/07/2012;24.88
10/07/2012;25.92
11/07/2012;25.12
12/07/2012;25.92
13/07/2012;23.8
16/07/2012;24.45
17/07/2012;23.42
18/07/2012;22.98
19/07/2012;22.75
20/07/2012;22.73
23/07/2012;25.29
24/07/2012;26.81
25/07/2012;25.77
26/07/2012;23.41
27/07/2012;22.56
30/07/2012;23.87
31/07/2012;25.56
01/08/2012;24.56
02/08/2012;24.24
03/08/2012;22.02
06/08/2012;22.07
07/08/2012;21.82
08/08/2012;21.7
09/08/2012;21.39
10/08/2012;20.55
13/08/2012;18.92
14/08/2012;19.47
15/08/2012;19.12
16/08/2012;20.09
17/08/2012;18.55
20/08/2012;19.8
21/08/2012;20.93
22/08/2012;20.23
23/08/2012;21.63
24/08/2012;20.96
27/08/2012;21.4
28/08/2012;22.14
29/08/2012;22.78
30/08/2012;23.98
31/08/2012;23.36
03/09/2012;#N/A
04/09/2012;24.38
05/09/2012;24.3
06/09/2012;21.64
07/09/2012;19.99
10/09/2012;20.96
11/09/2012;21.31
12/09/2012;21.14
13/09/2012;20.31
14/09/2012;20.16
17/09/2012;20.41
18/09/2012;21.05
19/09/2012;21
20/09/2012;20.01
21/09/2012;19.52
24/09/2012;19.57
25/09/2012;20.1
26/09/2012;21.29
27/09/2012;19.97
28/09/2012;19.74
01/10/2012;20.81
02/10/2012;20.44
03/10/2012;20.67
04/10/2012;19.89
05/10/2012;19.74
08/10/2012;20.16
09/10/2012;20.87
10/10/2012;21.37
11/10/2012;20.33
12/10/2012;20.32
15/10/2012;19.83
16/10/2012;19.17
17/10/2012;19.07
18/10/2012;19.25
19/10/2012;20.46
22/10/2012;21.03
23/10/2012;23.2
24/10/2012;23.3
25/10/2012;23
26/10/2012;23
29/10/2012;#N/A
30/10/2012;#N/A
31/10/2012;23.23
01/11/2012;21.77
02/11/2012;22.57
05/11/2012;23.76
06/11/2012;23.01
07/11/2012;24.16
08/11/2012;24.8
09/11/2012;24.3
12/11/2012;21.95
13/11/2012;22.31
14/11/2012;23.09
15/11/2012;23.4
16/11/2012;21.89
19/11/2012;19.82
20/11/2012;19.71
21/11/2012;19.54
22/11/2012;#N/A
23/11/2012;19.54
26/11/2012;20.21
27/11/2012;20.66
28/11/2012;20.25
29/11/2012;19.92
30/11/2012;20.11
03/12/2012;21.25
04/12/2012;22.05
05/12/2012;21.22
06/12/2012;20.71
07/12/2012;20.31
10/12/2012;20.25
11/12/2012;20.29
12/12/2012;20
13/12/2012;20.36
14/12/2012;20.52
17/12/2012;20.21
18/12/2012;19.41
19/12/2012;20.99
20/12/2012;20.36
21/12/2012;21.78
24/12/2012;21.78
25/12/2012;#N/A
26/12/2012;22.16
27/12/2012;22.82
28/12/2012;24.63
31/12/2012;22.49
01/01/2013;#N/A
02/01/2013;18.17
03/01/2013;17.91
04/01/2013;17.18
07/01/2013;17.61
08/01/2013;17.36
09/01/2013;17.39
10/01/2013;16.96
11/01/2013;16.55
14/01/2013;16.43
15/01/2013;16.09
16/01/2013;16.23
17/01/2013;16.42
18/01/2013;15.01
21/01/2013;#N/A
22/01/2013;15.77
23/01/2013;15.7
24/01/2013;15.96
25/01/2013;16.21
28/01/2013;17.31
29/01/2013;17.02
30/01/2013;17.87
31/01/2013;18.52
01/02/2013;17.4
04/02/2013;19.21
05/02/2013;18.36
06/02/2013;18.25
07/02/2013;18.71
08/02/2013;18.11
11/02/2013;17.72
12/02/2013;17.42
13/02/2013;17.29
14/02/2013;17.67
15/02/2013;17.6
18/02/2013;#N/A
19/02/2013;16.7
20/02/2013;18.66
21/02/2013;19.74
22/02/2013;18.64
25/02/2013;22.87
26/02/2013;21.33
27/02/2013;19.48
28/02/2013;19.5
01/03/2013;19.54
04/03/2013;19.48
05/03/2013;18.32
06/03/2013;17.86
07/03/2013;17.14
08/03/2013;16.46
11/03/2013;14.88
12/03/2013;15.09
13/03/2013;15.06
14/03/2013;14.61
15/03/2013;15.47
18/03/2013;17.81
19/03/2013;18.62
20/03/2013;17.3
21/03/2013;18.38
22/03/2013;17.84
25/03/2013;17.64
26/03/2013;16.52
27/03/2013;16.7
28/03/2013;16.78
29/03/2013;#N/A
01/04/2013;17.28
02/04/2013;17.41
03/04/2013;18.84
04/04/2013;19.22
05/04/2013;19.36
08/04/2013;18.79
09/04/2013;18.32
10/04/2013;17.99
11/04/2013;17.71
12/04/2013;18.09
15/04/2013;23.66
16/04/2013;20.81
17/04/2013;23.18
18/04/2013;23.86
19/04/2013;22.5
22/04/2013;20.88
23/04/2013;19.96
24/04/2013;19.65
25/04/2013;19.75
26/04/2013;19.73
29/04/2013;19.37
30/04/2013;19.31
01/05/2013;20.67
02/05/2013;19.91
03/05/2013;18.87
06/05/2013;18.94
07/05/2013;18.9
08/05/2013;18.87
09/05/2013;19.07
10/05/2013;19.03
13/05/2013;18.52
14/05/2013;18.31
15/05/2013;18.77
16/05/2013;18.76
17/05/2013;18.28
20/05/2013;18.09
21/05/2013;18.62
22/05/2013;19
23/05/2013;19.84
24/05/2013;19.55
27/05/2013;#N/A
28/05/2013;19.45
29/05/2013;19.92
30/05/2013;20.1
31/05/2013;21.23
03/06/2013;21.32
04/06/2013;21.64
05/06/2013;22.66
06/06/2013;22.52
07/06/2013;20.7
10/06/2013;20.72
11/06/2013;22.31
12/06/2013;23.43
13/06/2013;21.46
14/06/2013;21.97
17/06/2013;21.35
18/06/2013;20.73
19/06/2013;19.99
20/06/2013;24.93
21/06/2013;23.3
24/06/2013;23.89
25/06/2013;22.68
26/06/2013;20.98
27/06/2013;20.63
28/06/2013;20.61
01/07/2013;20.29
02/07/2013;20.13
03/07/2013;20.08
04/07/2013;#N/A
05/07/2013;19.26
08/07/2013;18.79
09/07/2013;18.07
10/07/2013;18.09
11/07/2013;17.31
12/07/2013;16.84
15/07/2013;16.69
16/07/2013;17.32
17/07/2013;16.87
18/07/2013;16.92
19/07/2013;16.29
22/07/2013;16.72
23/07/2013;16.85
24/07/2013;17.42
25/07/2013;17
26/07/2013;16.8
29/07/2013;17.89
30/07/2013;17.92
31/07/2013;18.05
01/08/2013;17.27
02/08/2013;16.57
05/08/2013;16.52
06/08/2013;17.1
07/08/2013;17.25
08/08/2013;16.53
09/08/2013;16.88
12/08/2013;15.82
13/08/2013;15.67
14/08/2013;16.4
15/08/2013;17.81
16/08/2013;17.38
19/08/2013;18.65
20/08/2013;18.2
21/08/2013;18.77
22/08/2013;18.12
23/08/2013;17.18
26/08/2013;18.7
27/08/2013;19.91
28/08/2013;19.36
29/08/2013;20.57
30/08/2013;21.19
02/09/2013;#N/A
03/09/2013;20.91
04/09/2013;19.88
05/09/2013;19.31
06/09/2013;19.48
09/09/2013;19.19
10/09/2013;18.76
11/09/2013;17.16
12/09/2013;17.64
13/09/2013;17.25
16/09/2013;17.71
17/09/2013;17.43
18/09/2013;17.12
19/09/2013;16.41
20/09/2013;16.46
23/09/2013;17.03
24/09/2013;16.92
25/09/2013;16.83
26/09/2013;16.82
27/09/2013;17.7
30/09/2013;19.55
01/10/2013;18.96
02/10/2013;18.92
03/10/2013;19.85
04/10/2013;19.28
07/10/2013;21.52
08/10/2013;23.26
09/10/2013;23.02
10/10/2013;19.94
11/10/2013;18.85
14/10/2013;19.14
15/10/2013;20.44
16/10/2013;17.53
17/10/2013;16.45
18/10/2013;16.16
21/10/2013;16.64
22/10/2013;17.09
23/10/2013;18.11
24/10/2013;17
25/10/2013;16.21
28/10/2013;16.71
29/10/2013;16.39
30/10/2013;16.98
31/10/2013;16.92
01/11/2013;17.21
04/11/2013;16.67
05/11/2013;16.93
06/11/2013;16.79
07/11/2013;18.29
08/11/2013;17.07
11/11/2013;16.51
12/11/2013;17.36
13/11/2013;16.53
14/11/2013;16.38
15/11/2013;16.1
18/11/2013;16.81
19/11/2013;16.92
20/11/2013;16.75
21/11/2013;16.21
22/11/2013;15.34
25/11/2013;16.24
26/11/2013;16.22
27/11/2013;16.61
28/11/2013;#N/A
29/11/2013;16.75
02/12/2013;17.33
03/12/2013;17.9
04/12/2013;18.13
05/12/2013;18.77
06/12/2013;17.59
09/12/2013;17.19
10/12/2013;17.29
11/12/2013;18.47
12/12/2013;18.25
13/12/2013;18.63
16/12/2013;18.17
17/12/2013;18.31
18/12/2013;15.83
19/12/2013;15.48
20/12/2013;15.04
23/12/2013;14.44
24/12/2013;14.48
25/12/2013;#N/A
26/12/2013;14.91
27/12/2013;14.74
30/12/2013;15.61
31/12/2013;16.02
01/01/2014;#N/A
02/01/2014;17.01
03/01/2014;16.45
06/01/2014;16.09
07/01/2014;15.39
08/01/2014;15.66
09/01/2014;15.71
10/01/2014;15.48
13/01/2014;15.51
14/01/2014;14.57
15/01/2014;14.57
16/01/2014;14.09
17/01/2014;14.15
20/01/2014;#N/A
21/01/2014;14.27
22/01/2014;13.53
23/01/2014;15.04
24/01/2014;16.93
27/01/2014;18.11
28/01/2014;17.9
29/01/2014;18.48
30/01/2014;18.21
31/01/2014;20.07
03/02/2014;21.52
04/02/2014;20.52
05/02/2014;21.28
06/02/2014;19.28
07/02/2014;17.8
10/02/2014;17.97
11/02/2014;16.8
12/02/2014;16.79
13/02/2014;16.85
14/02/2014;15.97
17/02/2014;#N/A
18/02/2014;16.4
19/02/2014;16.6
20/02/2014;16.39
21/02/2014;16.55
24/02/2014;16.26
25/02/2014;16.55
26/02/2014;16.8
27/02/2014;16.7
28/02/2014;16.93
03/03/2014;18.3
04/03/2014;17.24
05/03/2014;17.5
06/03/2014;16.99
07/03/2014;16.68
10/03/2014;17.02
11/03/2014;17.68
12/03/2014;17.56
13/03/2014;18.6
14/03/2014;19.43
17/03/2014;17.89
18/03/2014;16.53
19/03/2014;16.66
20/03/2014;16.53
21/03/2014;15.92
24/03/2014;16.4
25/03/2014;15.62
26/03/2014;15.77
27/03/2014;16.48
28/03/2014;15.64
31/03/2014;15.73
01/04/2014;14.85
02/04/2014;14.81
03/04/2014;15.42
04/04/2014;16.17
07/04/2014;17.49
08/04/2014;17.19
09/04/2014;16.36
10/04/2014;17.3
11/04/2014;18.15
14/04/2014;17.41
15/04/2014;17.03
16/04/2014;16.42
17/04/2014;15.59
18/04/2014;#N/A
21/04/2014;16.33
22/04/2014;16.48
23/04/2014;16.24
24/04/2014;16.58
25/04/2014;17.14
28/04/2014;16.88
29/04/2014;16.77
30/04/2014;16.82
01/05/2014;16.46
02/05/2014;15.94
05/05/2014;16.08
06/05/2014;15.96
07/05/2014;15.9
08/05/2014;17.11
09/05/2014;16.8
12/05/2014;15.82
13/05/2014;15.21
14/05/2014;15
15/05/2014;15.98
16/05/2014;15.72
19/05/2014;15.21
20/05/2014;15.22
21/05/2014;14.31
22/05/2014;14.54
23/05/2014;14.31
26/05/2014;#N/A
27/05/2014;14.37
28/05/2014;14.17
29/05/2014;13.85
30/05/2014;14.29
02/06/2014;14.56
03/06/2014;14.76
04/06/2014;14.77
05/06/2014;14.33
06/06/2014;13.91
09/06/2014;14.28
10/06/2014;14.21
11/06/2014;14.03
12/06/2014;15.3
13/06/2014;15.62
16/06/2014;16.2
17/06/2014;15.86
18/06/2014;14.95
19/06/2014;13.98
20/06/2014;13.73
23/06/2014;14.29
24/06/2014;15.67
25/06/2014;15.53
26/06/2014;15.58
27/06/2014;15.38
30/06/2014;15.62
01/07/2014;14.92
02/07/2014;14.7
03/07/2014;14.28
04/07/2014;#N/A
07/07/2014;15.21
08/07/2014;15.5
09/07/2014;14.94
10/07/2014;15.8
11/07/2014;16.06
14/07/2014;15.26
15/07/2014;15.11
16/07/2014;14.42
17/07/2014;16.53
18/07/2014;15.63
21/07/2014;15.44
22/07/2014;15.25
23/07/2014;15.1
24/07/2014;14.95
25/07/2014;15.38
28/07/2014;16.12
29/07/2014;16.06
30/07/2014;16.53
31/07/2014;19.24
01/08/2014;19.83
04/08/2014;18.58
05/08/2014;20.51
06/08/2014;20.4
07/08/2014;20.36
08/08/2014;19.8
11/08/2014;19.22
12/08/2014;19.13
13/08/2014;17.71
14/08/2014;16.44
15/08/2014;16.71
18/08/2014;15.82
19/08/2014;14.43
20/08/2014;14.38
21/08/2014;14.13
22/08/2014;14.39
25/08/2014;13.98
26/08/2014;13.79
27/08/2014;13.99
28/08/2014;14.21
29/08/2014;13.89
01/09/2014;#N/A
02/09/2014;15.26
03/09/2014;14.9
04/09/2014;15.96
05/09/2014;15.51
08/09/2014;16.39
09/09/2014;16.74
10/09/2014;17.17
11/09/2014;17.16
12/09/2014;17.81
15/09/2014;18.12
16/09/2014;17.39
17/09/2014;17.03
18/09/2014;17.24
19/09/2014;16.95
22/09/2014;18.45
23/09/2014;18.99
24/09/2014;18.91
25/09/2014;19.92
26/09/2014;19.11
29/09/2014;20.27
30/09/2014;21.34
01/10/2014;22.45
02/10/2014;22.45
03/10/2014;22.23
06/10/2014;21.99
07/10/2014;22.72
08/10/2014;22.94
09/10/2014;26.05
10/10/2014;29.32
13/10/2014;35.72
14/10/2014;37.32
15/10/2014;37.56
16/10/2014;38.24
17/10/2014;33.62
20/10/2014;30.46
21/10/2014;25.77
22/10/2014;26.92
23/10/2014;25.27
24/10/2014;26.2
27/10/2014;28.65
28/10/2014;25.78
29/10/2014;25.04
30/10/2014;25.44
31/10/2014;24.4
03/11/2014;25.47
04/11/2014;27.76
05/11/2014;26.45
06/11/2014;25.82
07/11/2014;23.72
10/11/2014;24.46
11/11/2014;23.87
12/11/2014;24.2
13/11/2014;25.58
14/11/2014;25.22
17/11/2014;25.61
18/11/2014;25.84
19/11/2014;25.87
20/11/2014;25.07
21/11/2014;24.14
24/11/2014;23.99
25/11/2014;25.34
26/11/2014;26.51
27/11/2014;#N/A
28/11/2014;27.87
01/12/2014;30.03
02/12/2014;28.26
03/12/2014;26.73
04/12/2014;27.73
05/12/2014;27.5
08/12/2014;31.64
09/12/2014;31.48
10/12/2014;36.31
11/12/2014;36.21
12/12/2014;39.43
15/12/2014;40.1
16/12/2014;40.42
17/12/2014;39.58
18/12/2014;35.51
19/12/2014;30.43
22/12/2014;30.46
23/12/2014;27.31
24/12/2014;27.51
25/12/2014;#N/A
26/12/2014;26.85
29/12/2014;27.52
30/12/2014;28.39
31/12/2014;29.18
01/01/2015;#N/A
02/01/2015;29.81
05/01/2015;32.37
06/01/2015;33.31
07/01/2015;32.05
08/01/2015;30.66
09/01/2015;30.15
12/01/2015;31.86
13/01/2015;34.75
14/01/2015;35.29
15/01/2015;35.09
16/01/2015;33.12
19/01/2015;#N/A
20/01/2015;33
21/01/2015;30.2
22/01/2015;28.04
23/01/2015;27.61
26/01/2015;27.13
27/01/2015;27.43
28/01/2015;31.86
29/01/2015;31.73
30/01/2015;32.16
02/02/2015;30.95
03/02/2015;29.65
04/02/2015;30.83
05/02/2015;29.72
06/02/2015;29.24
09/02/2015;29.87
10/02/2015;29.67
11/02/2015;29.89
12/02/2015;27.2
13/02/2015;25.8
16/02/2015;#N/A
17/02/2015;27.38
18/02/2015;27.31
19/02/2015;26.39
20/02/2015;25.94
23/02/2015;25.57
24/02/2015;24.4
25/02/2015;23.23
26/02/2015;24.51
27/02/2015;23.77
02/03/2015;24.14
03/03/2015;23.5
04/03/2015;23.67
05/03/2015;23.26
06/03/2015;24.71
09/03/2015;24.44
10/03/2015;25.43
11/03/2015;24.99
12/03/2015;24.12
13/03/2015;24.71
16/03/2015;24.15
17/03/2015;23.71
18/03/2015;23.09
19/03/2015;23.38
20/03/2015;22.01
23/03/2015;21.25
24/03/2015;21.2
25/03/2015;22.16
26/03/2015;22.91
27/03/2015;23.49
30/03/2015;22.22
31/03/2015;22.43
01/04/2015;22.29
02/04/2015;21.87
03/04/2015;#N/A
06/04/2015;21.51
07/04/2015;21.16
08/04/2015;21.36
09/04/2015;20.51
10/04/2015;19.63
13/04/2015;19.79
14/04/2015;19.52
15/04/2015;19.68
16/04/2015;19.17
17/04/2015;19.9
20/04/2015;19.45
21/04/2015;19.97
22/04/2015;19.66
23/04/2015;19.1
24/04/2015;19.77
27/04/2015;20.04
28/04/2015;19.78
29/04/2015;19.67
30/04/2015;20.61
01/05/2015;19.89
04/05/2015;20.78
05/05/2015;21.17
06/05/2015;21.74
07/05/2015;22.54
08/05/2015;20.5
11/05/2015;21.88
12/05/2015;20.68
13/05/2015;20.26
14/05/2015;19.43
15/05/2015;18.23
18/05/2015;18.85
19/05/2015;20.03
20/05/2015;19.48
21/05/2015;18.7
22/05/2015;18.64
25/05/2015;#N/A
26/05/2015;20.19
27/05/2015;20.18
28/05/2015;19.9
29/05/2015;19.17
01/06/2015;19
02/06/2015;18.73
03/06/2015;19.37
04/06/2015;20.22
05/06/2015;17.86
08/06/2015;18.69
09/06/2015;18.28
10/06/2015;17.02
11/06/2015;16.62
12/06/2015;16.98
15/06/2015;17.6
16/06/2015;17.11
17/06/2015;17.09
18/06/2015;16.62
19/06/2015;15.96
22/06/2015;15.11
23/06/2015;14.67
24/06/2015;15.19
25/06/2015;16.46
26/06/2015;16.99
29/06/2015;20
30/06/2015;19.32
01/07/2015;20.13
02/07/2015;19.96
03/07/2015;#N/A
06/07/2015;21.37
07/07/2015;20.92
08/07/2015;23.31
09/07/2015;23.17
10/07/2015;21.46
13/07/2015;19.06
14/07/2015;17.78
15/07/2015;19.19
16/07/2015;18.19
17/07/2015;19.03
20/07/2015;20.65
21/07/2015;21.02
22/07/2015;21.82
23/07/2015;22.43
24/07/2015;24.39
27/07/2015;26.1
28/07/2015;23.66
29/07/2015;21.81
30/07/2015;21.63
31/07/2015;23.07
03/08/2015;24.75
04/08/2015;24.2
05/08/2015;24.62
06/08/2015;26.19
07/08/2015;27.56
10/08/2015;25.81
11/08/2015;26.63
12/08/2015;27.05
13/08/2015;27.27
14/08/2015;27.25
17/08/2015;26.87
18/08/2015;26.41
19/08/2015;28.03
20/08/2015;31.37
21/08/2015;37.14
24/08/2015;49.77
25/08/2015;44.31
26/08/2015;40.39
27/08/2015;37.58
28/08/2015;37.07
31/08/2015;36.89
01/09/2015;42
02/09/2015;38.97
03/09/2015;36.52
04/09/2015;38.67
07/09/2015;#N/A
08/09/2015;36.94
09/09/2015;37.18
10/09/2015;36.6
11/09/2015;36.44
14/09/2015;37.07
15/09/2015;33.66
16/09/2015;31.87
17/09/2015;29.4
18/09/2015;31.73
21/09/2015;30.16
22/09/2015;30.88
23/09/2015;31.27
24/09/2015;31.86
25/09/2015;31.42
28/09/2015;34.75
29/09/2015;34.34
30/09/2015;32.61
01/10/2015;32.59
02/10/2015;30.39
05/10/2015;29.61
06/10/2015;29.14
07/10/2015;28.42
08/10/2015;27.44
09/10/2015;26.59
12/10/2015;26.42
13/10/2015;26.51
14/10/2015;26.03
15/10/2015;24.91
16/10/2015;23.7
19/10/2015;24.78
20/10/2015;24.64
21/10/2015;25.35
22/10/2015;24.08
23/10/2015;24.33
26/10/2015;26.28
27/10/2015;27.86
28/10/2015;26.34
29/10/2015;26.32
30/10/2015;25.34
02/11/2015;24.83
03/11/2015;24.54
04/11/2015;25.55
05/11/2015;26.29
06/11/2015;25.86
09/11/2015;27.47
10/11/2015;27.36
11/11/2015;28.33
12/11/2015;32.03
13/11/2015;33.77
16/11/2015;32.23
17/11/2015;32.68
18/11/2015;31.07
19/11/2015;31.14
20/11/2015;30.26
23/11/2015;29.61
24/11/2015;28.2
25/11/2015;27.44
26/11/2015;#N/A
27/11/2015;28.06
30/11/2015;28.77
01/12/2015;28.25
02/12/2015;31.71
03/12/2015;33.95
04/12/2015;30.17
07/12/2015;33.47
08/12/2015;34.85
09/12/2015;34.83
10/12/2015;34.31
11/12/2015;37.84
14/12/2015;37.88
15/12/2015;34.45
16/12/2015;32.44
17/12/2015;33.02
18/12/2015;33.33
21/12/2015;32.77
22/12/2015;29.73
23/12/2015;28.81
24/12/2015;28.43
25/12/2015;#N/A
28/12/2015;30.09
29/12/2015;29.08
30/12/2015;29.09
31/12/2015;28.97
01/01/2016;#N/A
04/01/2016;31.09
05/01/2016;29.33
06/01/2016;32.26
07/01/2016;36.15
08/01/2016;35.64
11/01/2016;35.13
12/01/2016;35.02
13/01/2016;37.97
14/01/2016;36.26
15/01/2016;40.15
18/01/2016;#N/A
19/01/2016;41.13
20/01/2016;45.1
21/01/2016;42.53
22/01/2016;38.39
25/01/2016;41.27
26/01/2016;39.22
