Date;VIX
13/05/2011;25.13
16/05/2011;27.15
17/05/2011;26.36
18/05/2011;24.84
19/05/2011;24.25
20/05/2011;24.96
23/05/2011;25.84
24/05/2011;25.78
25/05/2011;23.96
26/05/2011;23.06
27/05/2011;22.31
30/05/2011;#N/A
31/05/2011;22.74
01/06/2011;25.06
02/06/2011;24.23
03/06/2011;24.53
06/06/2011;24.81
07/06/2011;24.82
08/06/2011;24.15
09/06/2011;23.66
10/06/2011;24.92
13/06/2011;24.93
14/06/2011;22.73
15/06/2011;26.11
16/06/2011;29.57
17/06/2011;31.75
20/06/2011;32.22
21/06/2011;27.2
22/06/2011;26.94
23/06/2011;26.52
24/06/2011;28.31
27/06/2011;27.98
28/06/2011;26.83
29/06/2011;26.52
30/06/2011;25.78
01/07/2011;24.22
04/07/2011;#N/A
05/07/2011;26.08
06/07/2011;25.92
07/07/2011;26.33
08/07/2011;27.86
11/07/2011;30.24
12/07/2011;28.95
13/07/2011;28.54
14/07/2011;29.98
15/07/2011;30.63
18/07/2011;34.76
19/07/2011;32.64
20/07/2011;25.85
21/07/2011;24.52
22/07/2011;23.98
25/07/2011;25.95
26/07/2011;26.13
27/07/2011;29.38
28/07/2011;28.62
29/07/2011;30.69
01/08/2011;29.69
02/08/2011;30.47
03/08/2011;29.23
04/08/2011;37.87
05/08/2011;40.18
08/08/2011;50.49
09/08/2011;40.77
10/08/2011;46.54
11/08/2011;41.98
12/08/2011;38.76
15/08/2011;33.39
16/08/2011;32.97
17/08/2011;31.72
18/08/2011;44.32
19/08/2011;49.81
22/08/2011;45.9
23/08/2011;38.21
24/08/2011;37.48
25/08/2011;39.62
26/08/2011;35.87
29/08/2011;33.72
30/08/2011;33.42
31/08/2011;35.36
01/09/2011;34.91
02/09/2011;37.29
05/09/2011;#N/A
06/09/2011;38.84
07/09/2011;36.17
08/09/2011;36.28
09/09/2011;40.53
12/09/2011;41.09
13/09/2011;37.26
14/09/2011;34.82
15/09/2011;33.63
16/09/2011;32.21
19/09/2011;34.86
20/09/2011;36.02
21/09/2011;39.78
22/09/2011;44.46
23/09/2011;42.6
26/09/2011;43.79
27/09/2011;43.89
28/09/2011;45.46
29/09/2011;48.57
30/09/2011;50.71
03/10/2011;54.05
04/10/2011;54.63
05/10/2011;48.24
06/10/2011;47.31
07/10/2011;47.56
10/10/2011;45.08
11/10/2011;43.6
12/10/2011;41.65
13/10/2011;40.48
14/10/2011;39.87
17/10/2011;43.74
18/10/2011;39.94
19/10/2011;35.6
20/10/2011;35
21/10/2011;32.41
24/10/2011;30.56
25/10/2011;32.82
26/10/2011;32.32
27/10/2011;30.1
28/10/2011;28.59
31/10/2011;30.15
01/11/2011;35.43
02/11/2011;34
03/11/2011;30.49
04/11/2011;30.38
07/11/2011;30.8
08/11/2011;29.63
09/11/2011;35.08
10/11/2011;37.42
11/11/2011;34
14/11/2011;34.09
15/11/2011;32.56
16/11/2011;34.59
17/11/2011;37.71
18/11/2011;35.98
21/11/2011;38.16
22/11/2011;35.77
23/11/2011;38.62
24/11/2011;#N/A
25/11/2011;38.37
28/11/2011;36.85
29/11/2011;36.53
30/11/2011;33
01/12/2011;32.72
02/12/2011;31.96
05/12/2011;32.81
06/12/2011;32.54
07/12/2011;33.45
08/12/2011;34.31
09/12/2011;32.67
12/12/2011;32.08
13/12/2011;33.17
14/12/2011;34.44
15/12/2011;33.78
16/12/2011;32.93
19/12/2011;32.18
20/12/2011;30.34
21/12/2011;29.86
22/12/2011;28.91
23/12/2011;28.19
26/12/2011;#N/A
27/12/2011;31.05
28/12/2011;32.08
29/12/2011;32.59
30/12/2011;32.69
02/01/2012;#N/A
03/01/2012;33.29
04/01/2012;31.09
05/01/2012;30.55
06/01/2012;30.07
09/01/2012;32.05
10/01/2012;31.47
11/01/2012;31.48
12/01/2012;32.64
13/01/2012;32.61
16/01/2012;#N/A
17/01/2012;33.88
18/01/2012;32.7
19/01/2012;32.45
20/01/2012;33.56
23/01/2012;33.49
24/01/2012;33.16
25/01/2012;22.18
26/01/2012;21.48
27/01/2012;21.24
30/01/2012;21.52
31/01/2012;21.14
01/02/2012;20.75
02/02/2012;19.67
03/02/2012;19.55
06/02/2012;20
07/02/2012;22.63
08/02/2012;24.7
09/02/2012;27.31
10/02/2012;29.09
13/02/2012;30.82
14/02/2012;31.52
15/02/2012;32.93
16/02/2012;32.62
17/02/2012;33.43
20/02/2012;#N/A
21/02/2012;32.77
22/02/2012;32.78
23/02/2012;30.34
24/02/2012;28.76
27/02/2012;29.69
28/02/2012;30.96
29/02/2012;34.6
01/03/2012;34.24
02/03/2012;32.47
05/03/2012;33.81
06/03/2012;34.4
07/03/2012;32.91
08/03/2012;30.08
09/03/2012;29.44
12/03/2012;28.99
13/03/2012;28.31
14/03/2012;37.24
15/03/2012;42.06
16/03/2012;40.73
19/03/2012;38.9
20/03/2012;36.89
21/03/2012;33.6
22/03/2012;32.98
23/03/2012;32.39
26/03/2012;31.89
27/03/2012;32.3
28/03/2012;34.07
29/03/2012;34.69
30/03/2012;35.46
02/04/2012;34.14
03/04/2012;34.37
04/04/2012;35.01
05/04/2012;36.41
06/04/2012;#N/A
09/04/2012;40.13
10/04/2012;42.84
11/04/2012;43.98
12/04/2012;42.72
13/04/2012;44.82
16/04/2012;48.77
17/04/2012;46.78
18/04/2012;45.95
19/04/2012;48.11
20/04/2012;47.87
23/04/2012;46.6
24/04/2012;42.17
25/04/2012;33.65
26/04/2012;32.58
27/04/2012;32.31
30/04/2012;34.04
01/05/2012;32
02/05/2012;31.17
03/05/2012;30.74
04/05/2012;31.97
07/05/2012;32.81
08/05/2012;33.66
09/05/2012;33.29
10/05/2012;31.49
11/05/2012;30.4
14/05/2012;32.22
15/05/2012;32.32
16/05/2012;34.37
17/05/2012;37.29
18/05/2012;35.92
21/05/2012;32.72
22/05/2012;33.03
23/05/2012;33.83
24/05/2012;33.51
25/05/2012;33.28
28/05/2012;#N/A
29/05/2012;32.3
30/05/2012;32.86
31/05/2012;32.84
01/06/2012;37.14
04/06/2012;37.99
05/06/2012;35.69
06/06/2012;32.16
07/06/2012;30.99
08/06/2012;29.09
11/06/2012;27.52
12/06/2012;25.37
13/06/2012;27.05
14/06/2012;27.7
15/06/2012;27.17
18/06/2012;26.83
19/06/2012;27.04
20/06/2012;26.31
21/06/2012;27.24
22/06/2012;26.31
25/06/2012;29.48
26/06/2012;29.37
27/06/2012;28.71
28/06/2012;28.66
29/06/2012;27.59
02/07/2012;29.08
03/07/2012;29.24
04/07/2012;#N/A
05/07/2012;29.9
06/07/2012;31.04
09/07/2012;32.11
10/07/2012;35.06
11/07/2012;35.45
12/07/2012;35.14
13/07/2012;34.7
16/07/2012;35.14
17/07/2012;34.3
18/07/2012;34.68
19/07/2012;34.11
20/07/2012;33.53
23/07/2012;34.82
24/07/2012;34.34
25/07/2012;25.33
26/07/2012;24.53
27/07/2012;23.32
30/07/2012;24
31/07/2012;26.29
01/08/2012;26.3
02/08/2012;25.94
03/08/2012;24.52
06/08/2012;25.1
07/08/2012;24.36
08/08/2012;24.06
09/08/2012;23.4
10/08/2012;22.22
13/08/2012;20.03
14/08/2012;21.05
15/08/2012;21.58
16/08/2012;21.22
17/08/2012;22.78
20/08/2012;27.28
21/08/2012;29.12
22/08/2012;29.2
23/08/2012;29.96
24/08/2012;29.05
27/08/2012;28.68
28/08/2012;28
29/08/2012;27.65
30/08/2012;28.16
31/08/2012;27.72
03/09/2012;#N/A
04/09/2012;30.32
05/09/2012;29.76
06/09/2012;28.68
07/09/2012;28.56
10/09/2012;31.29
11/09/2012;31.11
12/09/2012;29.29
13/09/2012;27.19
14/09/2012;26.71
17/09/2012;26.5
18/09/2012;26.01
19/09/2012;25.29
20/09/2012;26.52
21/09/2012;27.52
24/09/2012;29.88
25/09/2012;32.45
26/09/2012;34.65
27/09/2012;33.18
28/09/2012;34.93
01/10/2012;36.54
02/10/2012;36.06
03/10/2012;34.45
04/10/2012;34.27
05/10/2012;37.03
08/10/2012;39.4
09/10/2012;38.68
10/10/2012;38.05
11/10/2012;37.91
12/10/2012;37.03
15/10/2012;36.79
16/10/2012;36.96
17/10/2012;36.31
18/10/2012;37.79
19/10/2012;43.78
22/10/2012;39.69
23/10/2012;39.87
24/10/2012;38.34
25/10/2012;37.96
26/10/2012;31.3
29/10/2012;#N/A
30/10/2012;#N/A
31/10/2012;31.76
01/11/2012;29.33
02/11/2012;32.82
05/11/2012;31.78
06/11/2012;31.14
07/11/2012;33.24
08/11/2012;37.64
09/11/2012;36.43
12/11/2012;32.71
13/11/2012;31.25
14/11/2012;31.36
15/11/2012;34.94
16/11/2012;38.2
19/11/2012;34.36
20/11/2012;33.3
21/11/2012;32.47
22/11/2012;#N/A
23/11/2012;31.59
26/11/2012;32.53
27/11/2012;32.52
28/11/2012;32.68
29/11/2012;31.92
30/11/2012;32.55
03/12/2012;33.37
04/12/2012;34.43
05/12/2012;40.21
06/12/2012;40.22
07/12/2012;41.59
10/12/2012;41.68
11/12/2012;38.77
12/12/2012;38.97
13/12/2012;39.79
14/12/2012;43.63
17/12/2012;42.88
18/12/2012;40.08
19/12/2012;40.27
20/12/2012;39.58
21/12/2012;39.47
24/12/2012;37.42
25/12/2012;#N/A
26/12/2012;39.6
27/12/2012;39.73
28/12/2012;41.73
31/12/2012;41.01
01/01/2013;#N/A
02/01/2013;38.1
03/01/2013;37.07
04/01/2013;38.34
07/01/2013;39.6
08/01/2013;38.53
09/01/2013;39.49
10/01/2013;40.46
11/01/2013;40.59
14/01/2013;43.49
15/01/2013;44.97
16/01/2013;44.27
17/01/2013;43.08
18/01/2013;42.75
21/01/2013;#N/A
22/01/2013;42.92
23/01/2013;43.84
24/01/2013;32.71
25/01/2013;32.83
28/01/2013;30.93
29/01/2013;28.72
30/01/2013;28.2
31/01/2013;26.87
01/02/2013;27.32
04/02/2013;29.64
05/02/2013;28.11
06/02/2013;29.66
07/02/2013;29.65
08/02/2013;28.64
11/02/2013;30.79
12/02/2013;31.3
13/02/2013;30.51
14/02/2013;29.64
15/02/2013;28.07
18/02/2013;#N/A
19/02/2013;29.35
20/02/2013;30.8
21/02/2013;30.75
22/02/2013;29.66
25/02/2013;32.11
26/02/2013;31.9
27/02/2013;30.48
28/02/2013;30.05
01/03/2013;32.04
04/03/2013;34.86
05/03/2013;31.95
06/03/2013;32.55
07/03/2013;32.51
08/03/2013;30.53
11/03/2013;28.63
12/03/2013;29.92
13/03/2013;29.53
14/03/2013;28.65
15/03/2013;28.08
18/03/2013;29.49
19/03/2013;29.55
20/03/2013;29.74
21/03/2013;29
22/03/2013;28.92
25/03/2013;29.21
26/03/2013;27.95
27/03/2013;29.55
28/03/2013;31.08
29/03/2013;#N/A
01/04/2013;35.75
02/04/2013;35.09
03/04/2013;35.54
04/04/2013;36.16
05/04/2013;37.71
08/04/2013;38.28
09/04/2013;36.93
10/04/2013;36.42
11/04/2013;36.03
12/04/2013;36.1
15/04/2013;41
16/04/2013;38.39
17/04/2013;45.56
18/04/2013;45.22
19/04/2013;43.5
22/04/2013;42.71
23/04/2013;43.28
24/04/2013;30.33
25/04/2013;28.63
26/04/2013;26.57
29/04/2013;28.58
30/04/2013;28.69
01/05/2013;29.22
02/05/2013;27.38
03/05/2013;26.11
06/05/2013;27.52
07/05/2013;27.46
08/05/2013;26.69
09/05/2013;26.72
10/05/2013;26.28
13/05/2013;26.58
14/05/2013;26.82
15/05/2013;30.22
16/05/2013;29.7
17/05/2013;28.9
20/05/2013;28.35
21/05/2013;28.8
22/05/2013;28.47
23/05/2013;28.39
24/05/2013;27.31
27/05/2013;#N/A
28/05/2013;27.86
29/05/2013;27.72
30/05/2013;27.54
31/05/2013;27.23
03/06/2013;28.34
04/06/2013;27.96
05/06/2013;28.53
06/06/2013;29.48
07/06/2013;29.06
10/06/2013;27.94
11/06/2013;27.13
12/06/2013;27.23
13/06/2013;26.13
14/06/2013;26.42
17/06/2013;25.16
18/06/2013;24.4
19/06/2013;24.4
20/06/2013;27.83
21/06/2013;28.23
24/06/2013;30.64
25/06/2013;29.63
26/06/2013;29.94
27/06/2013;30.67
28/06/2013;30.18
01/07/2013;30.29
02/07/2013;29.23
03/07/2013;29.06
04/07/2013;#N/A
05/07/2013;29.75
08/07/2013;30.32
09/07/2013;31.01
10/07/2013;30.59
11/07/2013;29.67
12/07/2013;29.57
15/07/2013;30.92
16/07/2013;30.15
17/07/2013;29.27
18/07/2013;28.74
19/07/2013;30.2
22/07/2013;29.88
23/07/2013;30.23
24/07/2013;23.46
25/07/2013;23.92
26/07/2013;22.92
29/07/2013;23.6
30/07/2013;23.26
31/07/2013;23.07
01/08/2013;23.03
02/08/2013;23.09
05/08/2013;24.28
06/08/2013;23.6
07/08/2013;23.73
08/08/2013;22.88
09/08/2013;22.51
12/08/2013;24.41
13/08/2013;27.62
14/08/2013;28.86
15/08/2013;29.08
16/08/2013;29.71
19/08/2013;30.97
20/08/2013;30.54
21/08/2013;29.98
22/08/2013;29.31
23/08/2013;28.67
26/08/2013;29.1
27/08/2013;31.63
28/08/2013;30.86
29/08/2013;30.2
30/08/2013;31.05
02/09/2013;#N/A
03/09/2013;31.34
04/09/2013;30.62
05/09/2013;30.82
06/09/2013;31.26
09/09/2013;30.76
10/09/2013;29.87
11/09/2013;29.49
12/09/2013;27.72
13/09/2013;27.36
16/09/2013;28.53
17/09/2013;27.82
18/09/2013;27.86
19/09/2013;28.13
20/09/2013;29.56
23/09/2013;29.95
24/09/2013;29.48
25/09/2013;30.16
26/09/2013;29.68
27/09/2013;30.62
30/09/2013;32.37
01/10/2013;31.08
02/10/2013;30.6
03/10/2013;31.04
04/10/2013;30.57
07/10/2013;31.92
08/10/2013;34.01
09/10/2013;34.14
10/10/2013;32.95
11/10/2013;31.93
14/10/2013;32.26
15/10/2013;31.61
16/10/2013;31.06
17/10/2013;30.3
18/10/2013;32.19
21/10/2013;34.22
22/10/2013;35.08
23/10/2013;34.67
24/10/2013;34.51
25/10/2013;36.68
28/10/2013;34.57
29/10/2013;27.38
30/10/2013;26.49
31/10/2013;25.78
01/11/2013;25.96
04/11/2013;25.02
05/11/2013;25.01
06/11/2013;24.16
07/11/2013;24.16
08/11/2013;22.78
11/11/2013;21.64
12/11/2013;22.08
13/11/2013;21.75
14/11/2013;21.53
15/11/2013;22.02
18/11/2013;22.65
19/11/2013;21.77
20/11/2013;21.68
21/11/2013;21.79
22/11/2013;22.06
25/11/2013;21.77
26/11/2013;22.05
27/11/2013;22.42
28/11/2013;#N/A
29/11/2013;25.72
02/12/2013;25.95
03/12/2013;27.12
04/12/2013;27.3
05/12/2013;28.2
06/12/2013;28.03
09/12/2013;26.5
10/12/2013;25.61
11/12/2013;27.46
12/12/2013;27.23
13/12/2013;27.89
16/12/2013;27.22
17/12/2013;27.78
18/12/2013;28.8
19/12/2013;29.32
20/12/2013;28.87
23/12/2013;27.87
24/12/2013;27.82
25/12/2013;#N/A
26/12/2013;28.04
27/12/2013;28.52
30/12/2013;29.69
31/12/2013;28.65
01/01/2014;#N/A
02/01/2014;30.35
03/01/2014;32.28
06/01/2014;31.49
07/01/2014;30.87
08/01/2014;30.38
09/01/2014;30.6
10/01/2014;30.46
13/01/2014;32.6
14/01/2014;30.8
15/01/2014;31.03
16/01/2014;31.68
17/01/2014;34.17
20/01/2014;#N/A
21/01/2014;32.17
22/01/2014;31.75
23/01/2014;31.61
24/01/2014;33.66
27/01/2014;32.19
28/01/2014;25.23
29/01/2014;24.39
30/01/2014;25.18
31/01/2014;23.91
03/02/2014;25.76
04/02/2014;23.76
05/02/2014;23.47
06/02/2014;22.55
07/02/2014;22.63
10/02/2014;22.27
11/02/2014;22.31
12/02/2014;22.42
13/02/2014;21.64
14/02/2014;21.45
17/02/2014;#N/A
18/02/2014;21.37
19/02/2014;22.02
20/02/2014;21.58
21/02/2014;22.28
24/02/2014;21.31
25/02/2014;21.39
26/02/2014;22.34
27/02/2014;21.51
28/02/2014;21.08
03/03/2014;21.78
04/03/2014;20.13
05/03/2014;19.94
06/03/2014;20.01
07/03/2014;19.29
10/03/2014;19.09
11/03/2014;19.62
12/03/2014;19.67
13/03/2014;20.66
14/03/2014;21.27
17/03/2014;19.65
18/03/2014;18.61
19/03/2014;19.14
20/03/2014;19.63
21/03/2014;20.3
24/03/2014;20.82
25/03/2014;20.21
26/03/2014;20.72
27/03/2014;21.52
28/03/2014;22.99
31/03/2014;23.36
01/04/2014;22.44
02/04/2014;22.46
03/04/2014;22.96
04/04/2014;24.82
07/04/2014;27.07
08/04/2014;26.68
09/04/2014;25.79
10/04/2014;26.59
11/04/2014;28.13
14/04/2014;27.8
15/04/2014;27.26
16/04/2014;26.24
17/04/2014;24.86
18/04/2014;#N/A
21/04/2014;24.79
22/04/2014;24.17
23/04/2014;25.89
24/04/2014;20
25/04/2014;20.22
28/04/2014;22.97
29/04/2014;21.65
30/04/2014;21.45
01/05/2014;20.86
02/05/2014;20.48
05/05/2014;21.76
06/05/2014;20.85
07/05/2014;20.84
08/05/2014;19.49
09/05/2014;19.52
12/05/2014;19.27
13/05/2014;17.96
14/05/2014;18.84
15/05/2014;18.83
16/05/2014;19.63
19/05/2014;20.18
20/05/2014;20.08
21/05/2014;19.37
22/05/2014;19.93
23/05/2014;19.96
26/05/2014;#N/A
27/05/2014;21.63
28/05/2014;22.21
29/05/2014;23.36
30/05/2014;24.65
02/06/2014;22.42
03/06/2014;21.79
04/06/2014;23.88
05/06/2014;24.49
06/06/2014;24.35
09/06/2014;21.89
10/06/2014;21.86
11/06/2014;21.4
12/06/2014;21.52
13/06/2014;21.91
16/06/2014;21.17
17/06/2014;21.53
18/06/2014;20.62
19/06/2014;20.93
20/06/2014;21.34
23/06/2014;21.53
24/06/2014;21.87
25/06/2014;22.74
26/06/2014;22.52
27/06/2014;22.73
30/06/2014;25.38
01/07/2014;24.27
02/07/2014;24.37
03/07/2014;24.89
04/07/2014;#N/A
07/07/2014;26.07
08/07/2014;27
09/07/2014;26.55
10/07/2014;26.96
11/07/2014;27.44
14/07/2014;28.26
15/07/2014;28.62
16/07/2014;28.9
17/07/2014;31.3
18/07/2014;28.84
21/07/2014;29.08
22/07/2014;28.34
23/07/2014;21.99
24/07/2014;21.44
25/07/2014;22.13
28/07/2014;22.94
29/07/2014;23.06
30/07/2014;22.54
31/07/2014;26.31
01/08/2014;27.63
04/08/2014;26.25
05/08/2014;27.96
06/08/2014;28.13
07/08/2014;28.55
08/08/2014;28.16
11/08/2014;27.67
12/08/2014;26.66
13/08/2014;25.8
14/08/2014;24.87
15/08/2014;26.07
18/08/2014;25.25
19/08/2014;25.1
20/08/2014;24.66
21/08/2014;24.35
22/08/2014;24.35
25/08/2014;25.09
26/08/2014;24.6
27/08/2014;25.56
28/08/2014;26.01
29/08/2014;26.2
01/09/2014;#N/A
02/09/2014;25.95
03/09/2014;31.71
04/09/2014;30.79
05/09/2014;30.44
08/09/2014;30.3
09/09/2014;27.25
10/09/2014;25.15
11/09/2014;25.31
12/09/2014;25.58
15/09/2014;24.71
16/09/2014;24.65
17/09/2014;23.65
18/09/2014;23.15
19/09/2014;24.55
22/09/2014;24.14
23/09/2014;23.61
24/09/2014;23.53
25/09/2014;28.08
26/09/2014;24.82
29/09/2014;26.81
30/09/2014;25.57
01/10/2014;28.24
02/10/2014;26.99
03/10/2014;26.99
06/10/2014;27.25
07/10/2014;28.53
08/10/2014;27.23
09/10/2014;28.21
10/10/2014;29.69
13/10/2014;33.77
14/10/2014;32.85
15/10/2014;36.97
16/10/2014;34.2
17/10/2014;31.7
20/10/2014;29.67
21/10/2014;22.45
22/10/2014;22.7
23/10/2014;21.65
24/10/2014;21.74
27/10/2014;22.22
28/10/2014;21.48
29/10/2014;21.6
30/10/2014;21.74
31/10/2014;21.2
03/11/2014;22.15
04/11/2014;22.34
05/11/2014;22.21
06/11/2014;22.53
07/11/2014;22.31
10/11/2014;22.35
11/11/2014;22.13
12/11/2014;21.65
13/11/2014;22.29
14/11/2014;22.82
17/11/2014;25.1
18/11/2014;25.15
19/11/2014;25.19
20/11/2014;25.41
21/11/2014;25.35
24/11/2014;24.42
25/11/2014;24.41
26/11/2014;24.48
27/11/2014;#N/A
28/11/2014;25.78
01/12/2014;28.88
02/12/2014;27.67
03/12/2014;26.09
04/12/2014;26.22
05/12/2014;24.75
08/12/2014;27.44
09/12/2014;26.82
10/12/2014;30.39
11/12/2014;29.78
12/12/2014;32.46
15/12/2014;32.48
16/12/2014;35.63
17/12/2014;30.4
18/12/2014;28.29
19/12/2014;28.43
22/12/2014;28.3
23/12/2014;27.61
24/12/2014;27.76
25/12/2014;#N/A
26/12/2014;28.87
29/12/2014;29.78
30/12/2014;30.08
31/12/2014;31.87
01/01/2015;#N/A
02/01/2015;34.1
05/01/2015;37.81
06/01/2015;38.25
07/01/2015;36.84
08/01/2015;35.05
09/01/2015;35.73
12/01/2015;40.75
13/01/2015;39.98
14/01/2015;41.53
15/01/2015;44.44
16/01/2015;41.81
19/01/2015;#N/A
20/01/2015;38.01
21/01/2015;38.07
22/01/2015;35.67
23/01/2015;35.91
26/01/2015;39.98
27/01/2015;42.25
28/01/2015;30.83
29/01/2015;29.26
30/01/2015;31.57
02/02/2015;29.13
03/02/2015;27.59
04/02/2015;28.41
05/02/2015;27.36
06/02/2015;28.73
09/02/2015;27.58
10/02/2015;25.91
11/02/2015;26.16
12/02/2015;26.05
13/02/2015;25.87
16/02/2015;#N/A
17/02/2015;26.78
18/02/2015;25.21
19/02/2015;25.11
20/02/2015;25.14
23/02/2015;26.76
24/02/2015;26.27
25/02/2015;28.04
26/02/2015;28.7
27/02/2015;29.32
02/03/2015;28.3
03/03/2015;27.86
04/03/2015;28
05/03/2015;28.77
06/03/2015;29.8
09/03/2015;27.02
10/03/2015;28.1
11/03/2015;28.79
12/03/2015;27.08
13/03/2015;27.7
16/03/2015;25.72
17/03/2015;26.11
18/03/2015;24.67
19/03/2015;25.26
20/03/2015;24.94
23/03/2015;26.38
24/03/2015;26.63
25/03/2015;30.43
26/03/2015;30.46
27/03/2015;32.17
30/03/2015;29.95
31/03/2015;31.23
01/04/2015;31.95
02/04/2015;30.88
03/04/2015;#N/A
06/04/2015;31.59
07/04/2015;32.59
08/04/2015;33.42
09/04/2015;33.54
10/04/2015;33.75
