Date;VIX
05/11/2013;23.83
06/11/2013;23.46
07/11/2013;24.79
08/11/2013;23.83
11/11/2013;23.48
12/11/2013;23.45
13/11/2013;23.05
14/11/2013;21
15/11/2013;21.74
18/11/2013;23.74
19/11/2013;23.34
20/11/2013;24.12
21/11/2013;24.16
22/11/2013;23.36
25/11/2013;24.38
26/11/2013;23.67
27/11/2013;23.17
28/11/2013;#N/A
29/11/2013;22.75
02/12/2013;24.8
03/12/2013;26.11
04/12/2013;26.02
05/12/2013;26.49
06/12/2013;25.02
09/12/2013;24.87
10/12/2013;24.44
11/12/2013;26.01
12/12/2013;25.6
13/12/2013;25.33
16/12/2013;25.38
17/12/2013;24.94
18/12/2013;21.16
19/12/2013;20.97
20/12/2013;21.53
23/12/2013;20.44
24/12/2013;19.95
25/12/2013;#N/A
26/12/2013;20.74
27/12/2013;20.5
30/12/2013;21.22
31/12/2013;21.72
01/01/2014;#N/A
02/01/2014;24.55
03/01/2014;24.21
06/01/2014;24.24
07/01/2014;23.01
08/01/2014;23.6
09/01/2014;23.45
10/01/2014;22.1
13/01/2014;22.3
14/01/2014;22.25
15/01/2014;20.79
16/01/2014;21.93
17/01/2014;20.25
20/01/2014;#N/A
21/01/2014;21.16
22/01/2014;20.4
23/01/2014;23.31
24/01/2014;28.26
27/01/2014;29.43
28/01/2014;29.51
29/01/2014;30.92
30/01/2014;28.38
31/01/2014;28.9
03/02/2014;31.16
04/02/2014;29.13
05/02/2014;29.23
06/02/2014;27.26
07/02/2014;26.47
10/02/2014;26.5
11/02/2014;25.13
12/02/2014;25.54
13/02/2014;24.6
14/02/2014;23.97
17/02/2014;#N/A
18/02/2014;25.29
19/02/2014;25.22
20/02/2014;24.25
21/02/2014;23.45
24/02/2014;23.24
25/02/2014;23.8
26/02/2014;23.9
27/02/2014;23.44
28/02/2014;25.04
03/03/2014;27.98
04/03/2014;24.81
05/03/2014;24.25
06/03/2014;24.42
07/03/2014;25.65
10/03/2014;26.02
11/03/2014;26.11
12/03/2014;25.45
13/03/2014;27.29
14/03/2014;28.06
17/03/2014;26.5
18/03/2014;24.37
19/03/2014;25.03
20/03/2014;23.53
21/03/2014;24.51
24/03/2014;24.5
25/03/2014;23.07
26/03/2014;23.58
27/03/2014;23.45
28/03/2014;23.38
31/03/2014;22.56
01/04/2014;21.09
02/04/2014;20.63
03/04/2014;19.89
04/04/2014;21.29
07/04/2014;21.71
08/04/2014;21.94
09/04/2014;21.31
10/04/2014;22.93
11/04/2014;23.02
14/04/2014;22.61
15/04/2014;24.01
16/04/2014;22.62
17/04/2014;21.92
18/04/2014;#N/A
21/04/2014;22.07
22/04/2014;21.39
23/04/2014;21.3
24/04/2014;20.73
25/04/2014;21.6
28/04/2014;21.91
29/04/2014;20.66
30/04/2014;19.74
01/05/2014;19.35
02/05/2014;18.51
05/05/2014;19.48
06/05/2014;19.64
07/05/2014;19.22
08/05/2014;18.49
09/05/2014;18.6
12/05/2014;16.75
13/05/2014;15.74
14/05/2014;16.65
15/05/2014;17.34
16/05/2014;16.93
19/05/2014;16.31
20/05/2014;17.74
21/05/2014;17.22
22/05/2014;16.07
23/05/2014;15.58
26/05/2014;#N/A
27/05/2014;16.87
28/05/2014;17.07
29/05/2014;16.71
30/05/2014;17.6
02/06/2014;18.01
03/06/2014;18.27
04/06/2014;18.26
05/06/2014;17.94
06/06/2014;16.33
09/06/2014;16.83
10/06/2014;16.51
11/06/2014;16.83
12/06/2014;17.33
13/06/2014;16.81
16/06/2014;17.76
17/06/2014;17.66
18/06/2014;16.52
19/06/2014;15.95
20/06/2014;15.08
23/06/2014;15.69
24/06/2014;15.76
25/06/2014;15.06
26/06/2014;15.18
27/06/2014;14.91
30/06/2014;15.11
01/07/2014;14.23
02/07/2014;14.21
03/07/2014;13.71
04/07/2014;#N/A
07/07/2014;13.92
08/07/2014;15.05
09/07/2014;14.62
10/07/2014;15
11/07/2014;14.37
14/07/2014;13.74
15/07/2014;14.8
16/07/2014;14.17
17/07/2014;17.33
18/07/2014;15.7
21/07/2014;16.01
22/07/2014;15.42
23/07/2014;15.6
24/07/2014;15.94
25/07/2014;16.57
28/07/2014;16.75
29/07/2014;17.38
30/07/2014;17.96
31/07/2014;20.56
01/08/2014;20.76
04/08/2014;19.63
05/08/2014;21.03
06/08/2014;21.7
07/08/2014;22.37
08/08/2014;20.47
11/08/2014;19
12/08/2014;18.89
13/08/2014;17.94
14/08/2014;17.15
15/08/2014;17.5
18/08/2014;15.86
19/08/2014;15.19
20/08/2014;15.33
21/08/2014;15.28
22/08/2014;14.84
25/08/2014;14.51
26/08/2014;14.5
27/08/2014;14.42
28/08/2014;15.37
29/08/2014;15.4
01/09/2014;#N/A
02/09/2014;16.09
03/09/2014;16.49
04/09/2014;16.74
05/09/2014;16.05
08/09/2014;16.89
09/09/2014;18.44
10/09/2014;18.64
11/09/2014;19.23
12/09/2014;20.04
15/09/2014;20.9
16/09/2014;20.44
17/09/2014;18.82
18/09/2014;18
19/09/2014;17.4
22/09/2014;19.13
23/09/2014;19.34
24/09/2014;18.6
25/09/2014;20.26
26/09/2014;20.29
29/09/2014;22.52
30/09/2014;21.95
01/10/2014;23.66
02/10/2014;22.9
03/10/2014;21.13
06/10/2014;20.67
07/10/2014;22.1
08/10/2014;21.28
09/10/2014;23.08
10/10/2014;24.64
13/10/2014;26.37
14/10/2014;25.71
15/10/2014;31.9
16/10/2014;29.64
17/10/2014;27.34
20/10/2014;25.49
21/10/2014;23.18
22/10/2014;22.83
23/10/2014;22.12
24/10/2014;21.09
27/10/2014;20.05
28/10/2014;20.31
29/10/2014;20.38
30/10/2014;19.93
31/10/2014;18.87
03/11/2014;20.48
04/11/2014;20.37
05/11/2014;20.52
06/11/2014;20.87
07/11/2014;18.75
10/11/2014;18.48
11/11/2014;18.58
12/11/2014;19.11
13/11/2014;19.21
14/11/2014;18.55
17/11/2014;19.6
18/11/2014;19.25
19/11/2014;18.95
20/11/2014;19.2
21/11/2014;17.52
24/11/2014;18.42
25/11/2014;17.23
26/11/2014;17.88
27/11/2014;#N/A
28/11/2014;19.3
01/12/2014;20.49
02/12/2014;20.2
03/12/2014;19.84
04/12/2014;19.68
05/12/2014;18.21
08/12/2014;19.68
09/12/2014;21.38
10/12/2014;22.93
11/12/2014;23.65
12/12/2014;24.24
15/12/2014;25.68
16/12/2014;26.63
17/12/2014;25.63
18/12/2014;22.5
19/12/2014;20.61
22/12/2014;20.23
23/12/2014;19.59
24/12/2014;19.47
25/12/2014;#N/A
26/12/2014;18.8
29/12/2014;20.49
30/12/2014;20.86
31/12/2014;22.26
01/01/2015;#N/A
02/01/2015;21.65
05/01/2015;24.23
06/01/2015;24.74
07/01/2015;23.51
08/01/2015;22.28
09/01/2015;21.14
12/01/2015;22.34
13/01/2015;21.74
14/01/2015;23.96
15/01/2015;24.07
16/01/2015;21.37
19/01/2015;#N/A
20/01/2015;21.59
21/01/2015;20.54
22/01/2015;19.36
23/01/2015;18.13
26/01/2015;18.3
27/01/2015;19.04
28/01/2015;21.36
29/01/2015;21.75
30/01/2015;24.34
02/02/2015;24.33
03/02/2015;22.18
04/02/2015;22.42
05/02/2015;21.83
06/02/2015;21.69
09/02/2015;22.72
10/02/2015;21.88
11/02/2015;22.16
12/02/2015;19.78
13/02/2015;18.82
16/02/2015;#N/A
17/02/2015;20.28
18/02/2015;20.14
19/02/2015;19.46
20/02/2015;17.41
23/02/2015;17.9
24/02/2015;17.1
25/02/2015;17.19
26/02/2015;17.42
27/02/2015;16.54
02/03/2015;16.63
03/03/2015;17.16
04/03/2015;18.13
05/03/2015;18.24
06/03/2015;19.15
09/03/2015;19.87
10/03/2015;21.44
11/03/2015;20.57
12/03/2015;19.92
13/03/2015;21.14
16/03/2015;20.99
17/03/2015;20.84
18/03/2015;18.63
19/03/2015;19.9
20/03/2015;17.58
23/03/2015;17.57
24/03/2015;17.06
25/03/2015;18.89
26/03/2015;19.95
27/03/2015;19.16
30/03/2015;18.48
31/03/2015;19.07
01/04/2015;19.26
02/04/2015;18.53
03/04/2015;#N/A
06/04/2015;19.01
07/04/2015;18.49
08/04/2015;19.94
09/04/2015;20.49
10/04/2015;18.76
13/04/2015;19.44
14/04/2015;18.63
15/04/2015;18.16
16/04/2015;17.47
17/04/2015;19.38
20/04/2015;19.44
21/04/2015;19.3
22/04/2015;18.76
23/04/2015;18.89
24/04/2015;18.62
27/04/2015;19.23
28/04/2015;18.73
29/04/2015;19.14
30/04/2015;19.98
01/05/2015;18.3
04/05/2015;18.07
05/05/2015;19.74
06/05/2015;20.98
07/05/2015;20.87
08/05/2015;18.21
11/05/2015;17.63
12/05/2015;19.29
13/05/2015;18.32
14/05/2015;17.41
15/05/2015;15.99
18/05/2015;17.51
19/05/2015;17.52
20/05/2015;16.79
21/05/2015;16.63
22/05/2015;15.87
25/05/2015;#N/A
26/05/2015;19.13
27/05/2015;18.47
28/05/2015;18.97
29/05/2015;18.71
01/06/2015;19.48
02/06/2015;18.82
03/06/2015;18.62
04/06/2015;20.2
05/06/2015;19.73
08/06/2015;20.56
09/06/2015;20.21
10/06/2015;18.08
11/06/2015;17.88
12/06/2015;18.68
15/06/2015;20.11
16/06/2015;20.31
17/06/2015;18.9
18/06/2015;18.21
19/06/2015;17.52
22/06/2015;17.05
23/06/2015;16.21
24/06/2015;17.9
25/06/2015;18.1
26/06/2015;18.94
29/06/2015;22.16
30/06/2015;21.42
01/07/2015;21.27
02/07/2015;20.61
03/07/2015;#N/A
06/07/2015;22.56
07/07/2015;23.35
08/07/2015;29.47
09/07/2015;27.43
10/07/2015;24.16
13/07/2015;20.88
14/07/2015;19.29
15/07/2015;19.09
16/07/2015;17.78
17/07/2015;17.64
20/07/2015;18.47
21/07/2015;17.83
22/07/2015;18.05
23/07/2015;18.41
24/07/2015;20.44
27/07/2015;24.7
28/07/2015;21.67
29/07/2015;20.11
30/07/2015;21.16
31/07/2015;21.04
03/08/2015;23.07
04/08/2015;22.6
05/08/2015;22.15
06/08/2015;23.57
07/08/2015;22.67
10/08/2015;22.33
11/08/2015;25.12
12/08/2015;26.61
13/08/2015;25.82
14/08/2015;24.39
17/08/2015;25.13
18/08/2015;25.67
19/08/2015;27.29
20/08/2015;30.02
21/08/2015;33.3
24/08/2015;55.17
25/08/2015;44.65
26/08/2015;36.79
27/08/2015;32.62
28/08/2015;37.18
31/08/2015;37.14
01/09/2015;42.92
02/09/2015;37.92
03/09/2015;37.43
04/09/2015;41.72
07/09/2015;#N/A
08/09/2015;37.38
09/09/2015;35.12
10/09/2015;35.61
11/09/2015;35.53
14/09/2015;35.24
15/09/2015;33.97
16/09/2015;31.65
17/09/2015;28.68
18/09/2015;31.3
21/09/2015;29.66
22/09/2015;31.79
23/09/2015;32.11
24/09/2015;33.94
25/09/2015;32.81
28/09/2015;36.29
29/09/2015;36.11
30/09/2015;33.32
01/10/2015;32.02
02/10/2015;30.63
05/10/2015;28.59
06/10/2015;28.42
07/10/2015;28.09
08/10/2015;26.97
09/10/2015;26.9
12/10/2015;25.81
13/10/2015;27.54
14/10/2015;27.2
15/10/2015;24.94
16/10/2015;23.52
19/10/2015;24.03
20/10/2015;23.95
21/10/2015;24.29
22/10/2015;22.66
23/10/2015;22.43
26/10/2015;23.77
27/10/2015;24.34
28/10/2015;24.5
29/10/2015;24.49
30/10/2015;22.52
02/11/2015;21.37
03/11/2015;21.41
04/11/2015;22.12
05/11/2015;22.29
06/11/2015;22.8
09/11/2015;24.49
10/11/2015;24.09
11/11/2015;23.75
12/11/2015;24.62
13/11/2015;25.92
16/11/2015;24.15
17/11/2015;24
18/11/2015;22.49
19/11/2015;22.54
20/11/2015;21.13
23/11/2015;21.49
24/11/2015;21.62
25/11/2015;21.95
26/11/2015;#N/A
27/11/2015;23.44
30/11/2015;24.25
01/12/2015;23.71
02/12/2015;24.22
03/12/2015;24.53
04/12/2015;22.94
07/12/2015;24.26
08/12/2015;26.37
09/12/2015;27.6
10/12/2015;26.25
11/12/2015;30.43
14/12/2015;29.37
15/12/2015;28.09
16/12/2015;24.84
17/12/2015;24.19
18/12/2015;25.04
21/12/2015;24.34
22/12/2015;23.2
23/12/2015;22.49
24/12/2015;22.06
25/12/2015;#N/A
28/12/2015;23.61
29/12/2015;22.85
30/12/2015;23.43
31/12/2015;22.91
01/01/2016;#N/A
04/01/2016;26.53
05/01/2016;25.28
06/01/2016;26.34
07/01/2016;32.59
08/01/2016;34.56
11/01/2016;32.33
12/01/2016;29.97
13/01/2016;30.87
14/01/2016;30.07
15/01/2016;35.24
18/01/2016;#N/A
19/01/2016;33.54
20/01/2016;36.41
21/01/2016;35.67
22/01/2016;31.69
25/01/2016;32.56
26/01/2016;31.59
