Date;VIX
05/11/2007;40.14
06/11/2007;41.2
07/11/2007;41.37
08/11/2007;40.84
09/11/2007;37.06
12/11/2007;39.65
13/11/2007;38.69
14/11/2007;35.8
15/11/2007;34.56
16/11/2007;32.72
19/11/2007;31.45
20/11/2007;33.94
21/11/2007;34.38
22/11/2007;#N/A
23/11/2007;36.08
26/11/2007;35.95
27/11/2007;34.34
28/11/2007;34.94
29/11/2007;36.47
30/11/2007;37.26
03/12/2007;38.51
04/12/2007;37.36
05/12/2007;36
06/12/2007;34.42
07/12/2007;35.01
10/12/2007;35.94
11/12/2007;35.22
12/12/2007;34.58
13/12/2007;35.41
14/12/2007;34.44
17/12/2007;33.44
18/12/2007;31.79
19/12/2007;31.42
20/12/2007;29.17
21/12/2007;26.91
24/12/2007;27.48
25/12/2007;#N/A
26/12/2007;27.46
27/12/2007;32.07
28/12/2007;33.48
31/12/2007;36.35
01/01/2008;#N/A
02/01/2008;37.23
03/01/2008;36.47
04/01/2008;34.5
07/01/2008;35.18
08/01/2008;34.61
09/01/2008;33.93
10/01/2008;33.48
11/01/2008;32.12
14/01/2008;32.73
15/01/2008;33.6
16/01/2008;33.56
17/01/2008;32.12
18/01/2008;31.46
21/01/2008;#N/A
22/01/2008;37.14
23/01/2008;32.96
24/01/2008;32.96
25/01/2008;31.96
28/01/2008;33.18
29/01/2008;32.05
30/01/2008;30.64
31/01/2008;30.24
01/02/2008;29.77
04/02/2008;30.59
05/02/2008;31.59
06/02/2008;31.74
07/02/2008;30.77
08/02/2008;31.31
11/02/2008;31.94
12/02/2008;32.66
13/02/2008;31.45
14/02/2008;30.8
15/02/2008;30.17
18/02/2008;#N/A
19/02/2008;33.59
20/02/2008;36.25
21/02/2008;34.74
22/02/2008;34.47
25/02/2008;33.87
26/02/2008;33.89
27/02/2008;33.57
28/02/2008;35.35
29/02/2008;34.82
03/03/2008;36.45
04/03/2008;34.85
05/03/2008;37.61
06/03/2008;38.27
07/03/2008;37.85
10/03/2008;39.71
11/03/2008;40.92
12/03/2008;41.7
13/03/2008;41.07
14/03/2008;41.12
17/03/2008;46.81
18/03/2008;42.3
19/03/2008;46.33
20/03/2008;43.76
21/03/2008;#N/A
24/03/2008;40.56
25/03/2008;39.85
26/03/2008;39.29
27/03/2008;39.88
28/03/2008;38.52
31/03/2008;39.32
01/04/2008;39.72
02/04/2008;39.96
03/04/2008;40.77
04/04/2008;39.62
07/04/2008;42.14
08/04/2008;41.28
09/04/2008;41.58
10/04/2008;41.61
11/04/2008;38.1
14/04/2008;39.7
15/04/2008;40.36
16/04/2008;40.51
17/04/2008;40.59
18/04/2008;39.94
21/04/2008;36.32
22/04/2008;39.79
23/04/2008;38.11
24/04/2008;37.66
25/04/2008;37.91
28/04/2008;39.52
29/04/2008;39.34
30/04/2008;38.52
01/05/2008;38.8
02/05/2008;38.81
05/05/2008;40.15
06/05/2008;38.79
07/05/2008;38.62
08/05/2008;38.07
09/05/2008;37.43
12/05/2008;37.55
13/05/2008;38.11
14/05/2008;36.8
15/05/2008;38.77
16/05/2008;38.17
19/05/2008;38.51
20/05/2008;37.46
21/05/2008;38.69
22/05/2008;40.11
23/05/2008;38.61
26/05/2008;#N/A
27/05/2008;40.74
28/05/2008;40.52
29/05/2008;41.38
30/05/2008;42.3
02/06/2008;43.1
03/06/2008;41.75
04/06/2008;40.77
05/06/2008;41.37
06/06/2008;52.03
09/06/2008;45.57
10/06/2008;48.13
11/06/2008;48.4
12/06/2008;50.17
13/06/2008;49.19
16/06/2008;50.45
17/06/2008;48.51
18/06/2008;46.15
19/06/2008;46.62
20/06/2008;47.16
23/06/2008;44.29
24/06/2008;44.49
25/06/2008;43.97
26/06/2008;44.68
27/06/2008;43.83
30/06/2008;45.11
01/07/2008;46.45
02/07/2008;46.05
03/07/2008;44.39
04/07/2008;#N/A
07/07/2008;46.38
08/07/2008;48.41
09/07/2008;47.01
10/07/2008;46.91
11/07/2008;47.67
14/07/2008;47.24
15/07/2008;50.89
16/07/2008;52.02
17/07/2008;53.88
18/07/2008;53.73
21/07/2008;51.46
22/07/2008;50.94
23/07/2008;51.54
24/07/2008;50.7
25/07/2008;48.84
28/07/2008;49.28
29/07/2008;48.38
30/07/2008;47.17
31/07/2008;47.02
01/08/2008;46.83
04/08/2008;48
05/08/2008;48.47
06/08/2008;48.41
07/08/2008;46.99
08/08/2008;45.7
11/08/2008;45.57
12/08/2008;45.93
13/08/2008;46.86
14/08/2008;46.68
15/08/2008;48.35
18/08/2008;46.62
19/08/2008;44.77
20/08/2008;44.03
21/08/2008;45.14
22/08/2008;43.63
25/08/2008;44.48
26/08/2008;46.96
27/08/2008;48.21
28/08/2008;49.1
29/08/2008;50.22
01/09/2008;#N/A
02/09/2008;46.69
03/09/2008;45.08
04/09/2008;44.79
05/09/2008;44.85
08/09/2008;45.2
09/09/2008;45.65
10/09/2008;45.35
11/09/2008;46.98
12/09/2008;45.75
15/09/2008;45.75
16/09/2008;51.56
17/09/2008;52.44
18/09/2008;54.57
19/09/2008;52.73
22/09/2008;57.47
23/09/2008;54.76
24/09/2008;53.99
25/09/2008;52.39
26/09/2008;52.7
29/09/2008;64.21
30/09/2008;59.56
01/10/2008;57.99
02/10/2008;57.85
03/10/2008;56.41
06/10/2008;65.02
07/10/2008;64.12
08/10/2008;62.6
09/10/2008;61.58
10/10/2008;70.52
13/10/2008;70.52
14/10/2008;70.52
15/10/2008;70.52
16/10/2008;75.09
17/10/2008;70.04
20/10/2008;69.38
21/10/2008;71.76
22/10/2008;83.79
23/10/2008;81.88
24/10/2008;84.59
27/10/2008;82.51
28/10/2008;92.9
29/10/2008;79.85
30/10/2008;80.35
31/10/2008;80.56
03/11/2008;84.07
04/11/2008;83.2
05/11/2008;83.63
06/11/2008;90.25
07/11/2008;85.63
10/11/2008;87.35
11/11/2008;87.41
12/11/2008;79.79
13/11/2008;82.27
14/11/2008;79.78
17/11/2008;80.66
18/11/2008;75.77
19/11/2008;71.6
20/11/2008;79.09
21/11/2008;79.7
24/11/2008;78.32
25/11/2008;81.68
26/11/2008;66.47
27/11/2008;#N/A
28/11/2008;80.26
01/12/2008;85.31
02/12/2008;86.36
03/12/2008;88.45
04/12/2008;89.34
05/12/2008;93.08
08/12/2008;92.64
09/12/2008;98.93
10/12/2008;95.9
11/12/2008;100.42
12/12/2008;93.05
15/12/2008;93.05
16/12/2008;93.05
17/12/2008;95.12
18/12/2008;90.93
19/12/2008;86.67
22/12/2008;87.63
23/12/2008;91.81
24/12/2008;90.36
25/12/2008;#N/A
26/12/2008;89.33
29/12/2008;95.91
30/12/2008;95.88
31/12/2008;88.93
01/01/2009;#N/A
02/01/2009;87.67
05/01/2009;82.11
06/01/2009;79.58
07/01/2009;85.46
08/01/2009;85.46
09/01/2009;80.66
12/01/2009;80.66
13/01/2009;81.54
14/01/2009;76.68
15/01/2009;76.22
16/01/2009;74.4
19/01/2009;#N/A
20/01/2009;81.83
21/01/2009;79.85
22/01/2009;81.81
23/01/2009;81.31
26/01/2009;80.91
27/01/2009;83.76
28/01/2009;81.57
29/01/2009;79.41
30/01/2009;77.1
02/02/2009;77.89
03/02/2009;72.98
04/02/2009;70.92
05/02/2009;69.23
06/02/2009;70.09
09/02/2009;68.81
10/02/2009;69.82
11/02/2009;69.46
12/02/2009;68.49
13/02/2009;66.06
16/02/2009;#N/A
17/02/2009;76.12
18/02/2009;76.8
19/02/2009;76.71
20/02/2009;74.89
23/02/2009;76.36
24/02/2009;72.48
25/02/2009;69.11
26/02/2009;67.7
27/02/2009;68.54
02/03/2009;76.61
03/03/2009;73.1
04/03/2009;72.08
05/03/2009;72.6
06/03/2009;72.36
09/03/2009;71.35
10/03/2009;78.02
11/03/2009;69.24
12/03/2009;69.64
13/03/2009;65
16/03/2009;69.68
17/03/2009;67.71
18/03/2009;65.36
19/03/2009;79.59
20/03/2009;62.99
23/03/2009;66.42
24/03/2009;60.82
25/03/2009;60.96
26/03/2009;59.08
27/03/2009;59.28
30/03/2009;64.31
31/03/2009;78.01
01/04/2009;65.06
02/04/2009;62.97
03/04/2009;61.86
06/04/2009;58.62
07/04/2009;58.58
08/04/2009;56.84
09/04/2009;54.97
10/04/2009;#N/A
13/04/2009;57.85
14/04/2009;67.77
15/04/2009;55.57
16/04/2009;69.95
17/04/2009;50.12
20/04/2009;60.84
21/04/2009;54.75
22/04/2009;53.6
23/04/2009;53.88
24/04/2009;52.81
27/04/2009;56.75
28/04/2009;55.41
29/04/2009;53.71
30/04/2009;52.75
01/05/2009;50.2
04/05/2009;49.01
05/05/2009;47.4
06/05/2009;46.88
07/05/2009;47.4
08/05/2009;44.89
11/05/2009;45.23
12/05/2009;44.98
13/05/2009;46.85
14/05/2009;45.66
15/05/2009;46.01
18/05/2009;42.21
19/05/2009;41.25
20/05/2009;40.74
21/05/2009;41.56
22/05/2009;40.95
25/05/2009;#N/A
26/05/2009;41.97
27/05/2009;41.94
28/05/2009;40.81
29/05/2009;41.32
01/06/2009;42.46
02/06/2009;42.15
03/06/2009;45.29
04/06/2009;46.14
05/06/2009;45.75
08/06/2009;46.6
09/06/2009;45.89
10/06/2009;46.97
11/06/2009;47.25
12/06/2009;46.39
15/06/2009;46.84
16/06/2009;47.4
17/06/2009;47.32
18/06/2009;46.64
19/06/2009;45.16
22/06/2009;46.95
23/06/2009;45.55
24/06/2009;44.46
25/06/2009;41
26/06/2009;40.33
29/06/2009;41.26
30/06/2009;42.78
01/07/2009;43.01
02/07/2009;45.67
03/07/2009;#N/A
06/07/2009;49.37
07/07/2009;50.25
08/07/2009;52.66
09/07/2009;51.51
10/07/2009;50.88
13/07/2009;49.58
14/07/2009;48
15/07/2009;46.79
16/07/2009;45.63
17/07/2009;44.79
20/07/2009;44.65
21/07/2009;44.24
22/07/2009;44.36
23/07/2009;42.34
24/07/2009;40.72
27/07/2009;42.46
28/07/2009;42.97
29/07/2009;46.14
30/07/2009;45.57
31/07/2009;45.72
03/08/2009;47.92
04/08/2009;47.18
05/08/2009;46.7
06/08/2009;46.02
07/08/2009;45.38
10/08/2009;45.7
11/08/2009;46.23
12/08/2009;45.44
13/08/2009;44.79
14/08/2009;45.88
17/08/2009;46.92
18/08/2009;44.5
19/08/2009;45.14
20/08/2009;45.72
21/08/2009;45.68
24/08/2009;45.39
25/08/2009;45.51
26/08/2009;45.97
27/08/2009;43.98
28/08/2009;43.21
31/08/2009;47.09
01/09/2009;46.53
02/09/2009;45.81
03/09/2009;44.6
04/09/2009;44.24
07/09/2009;#N/A
08/09/2009;45.91
09/09/2009;46.37
10/09/2009;44.83
11/09/2009;45.07
14/09/2009;45.38
15/09/2009;43.93
16/09/2009;42.4
17/09/2009;42.36
18/09/2009;41.67
21/09/2009;41.4
22/09/2009;40.38
23/09/2009;41.23
24/09/2009;44.28
25/09/2009;44.27
28/09/2009;43.91
29/09/2009;43.74
30/09/2009;45.23
01/10/2009;45.59
02/10/2009;45.22
05/10/2009;45.14
06/10/2009;45.47
07/10/2009;45.25
08/10/2009;43.36
09/10/2009;43.6
12/10/2009;43.2
13/10/2009;41.54
14/10/2009;42.09
15/10/2009;40.09
16/10/2009;36.91
19/10/2009;38.41
20/10/2009;39.06
21/10/2009;39.96
22/10/2009;40.47
23/10/2009;39.5
26/10/2009;40.57
27/10/2009;39.82
28/10/2009;41.24
29/10/2009;39.41
30/10/2009;41.13
02/11/2009;41.78
03/11/2009;41.58
04/11/2009;40.6
05/11/2009;38.98
06/11/2009;38.7
09/11/2009;39.06
10/11/2009;38.12
11/11/2009;37.89
12/11/2009;38.78
13/11/2009;38.67
16/11/2009;37.56
17/11/2009;37.01
18/11/2009;35.69
19/11/2009;36.99
20/11/2009;36.8
23/11/2009;35.67
24/11/2009;37.06
25/11/2009;36.57
26/11/2009;#N/A
27/11/2009;43.36
30/11/2009;41.17
01/12/2009;40.23
02/12/2009;40.29
03/12/2009;40.56
04/12/2009;41.18
07/12/2009;42.49
08/12/2009;42.19
09/12/2009;43.08
10/12/2009;42.9
11/12/2009;43.05
14/12/2009;42.16
15/12/2009;41.54
16/12/2009;39.89
17/12/2009;39.08
18/12/2009;40.58
21/12/2009;39.25
22/12/2009;37.81
23/12/2009;36
24/12/2009;35.18
25/12/2009;#N/A
28/12/2009;36.48
29/12/2009;35.78
30/12/2009;34.95
31/12/2009;36.26
01/01/2010;#N/A
04/01/2010;35.44
05/01/2010;34.27
06/01/2010;34.4
07/01/2010;33.61
08/01/2010;31.34
11/01/2010;30
12/01/2010;31.61
13/01/2010;32.75
14/01/2010;30.86
15/01/2010;29.8
18/01/2010;#N/A
19/01/2010;28.52
20/01/2010;31.15
21/01/2010;32.51
22/01/2010;34.85
25/01/2010;33.33
26/01/2010;33.78
27/01/2010;34.23
28/01/2010;33.28
29/01/2010;34.05
01/02/2010;32.45
02/02/2010;32.44
03/02/2010;34.65
04/02/2010;38.51
05/02/2010;39.99
08/02/2010;39.53
09/02/2010;38.74
10/02/2010;37.91
11/02/2010;36.04
12/02/2010;36.04
15/02/2010;#N/A
16/02/2010;36.15
17/02/2010;35.38
18/02/2010;33.36
19/02/2010;34.63
22/02/2010;33.68
23/02/2010;34.88
24/02/2010;33.46
25/02/2010;33.56
26/02/2010;32.82
01/03/2010;34.29
02/03/2010;34.88
03/03/2010;34.53
04/03/2010;33.54
05/03/2010;32.67
08/03/2010;33.22
09/03/2010;33.19
10/03/2010;33.28
11/03/2010;32.7
12/03/2010;32.11
15/03/2010;33.38
16/03/2010;33.22
17/03/2010;32.47
18/03/2010;31.73
19/03/2010;31.85
22/03/2010;29.57
23/03/2010;29.23
24/03/2010;29.34
25/03/2010;30.13
26/03/2010;30.1
29/03/2010;30.17
30/03/2010;29.56
31/03/2010;29.61
01/04/2010;29.24
02/04/2010;#N/A
05/04/2010;29.65
06/04/2010;28.8
07/04/2010;29.04
08/04/2010;29.25
09/04/2010;29.15
12/04/2010;27.02
13/04/2010;27.26
14/04/2010;27.14
15/04/2010;26.9
16/04/2010;27.16
19/04/2010;29.02
20/04/2010;27.8
21/04/2010;27.67
22/04/2010;27.65
23/04/2010;26.68
26/04/2010;28.02
27/04/2010;28.02
28/04/2010;30.68
29/04/2010;29.53
30/04/2010;30.25
03/05/2010;30.18
04/05/2010;32.67
05/05/2010;35.61
06/05/2010;39.73
07/05/2010;42.61
10/05/2010;40.05
11/05/2010;38.87
12/05/2010;36.96
13/05/2010;36.46
14/05/2010;40.46
17/05/2010;41.13
18/05/2010;42.96
19/05/2010;44.03
20/05/2010;46.46
21/05/2010;44.57
24/05/2010;44.9
25/05/2010;45.8
26/05/2010;43.45
27/05/2010;40.7
28/05/2010;40.49
31/05/2010;#N/A
01/06/2010;46.06
02/06/2010;42.92
03/06/2010;41.72
04/06/2010;47.15
07/06/2010;46.78
08/06/2010;43.85
09/06/2010;42.55
10/06/2010;38.91
11/06/2010;39.37
14/06/2010;39.72
15/06/2010;37.72
16/06/2010;37.38
17/06/2010;36.29
18/06/2010;35.25
21/06/2010;35.36
22/06/2010;35.47
23/06/2010;36.76
24/06/2010;37.41
25/06/2010;35.82
28/06/2010;36.71
29/06/2010;39.16
30/06/2010;39.5
01/07/2010;41.22
02/07/2010;39.19
05/07/2010;#N/A
06/07/2010;40.24
07/07/2010;37.75
08/07/2010;35.78
09/07/2010;34.57
12/07/2010;33.2
13/07/2010;32.87
14/07/2010;33.16
15/07/2010;33.24
16/07/2010;34.13
19/07/2010;34.03
20/07/2010;32.43
21/07/2010;33.88
22/07/2010;33.59
23/07/2010;32.44
26/07/2010;33.07
27/07/2010;32.91
28/07/2010;33.79
29/07/2010;31.57
30/07/2010;31.52
02/08/2010;31.62
03/08/2010;32.09
04/08/2010;31.76
05/08/2010;31.32
06/08/2010;30.9
09/08/2010;31.31
10/08/2010;32.08
11/08/2010;34.18
12/08/2010;34.84
13/08/2010;34.62
16/08/2010;35.41
17/08/2010;33.56
18/08/2010;33.9
19/08/2010;34.18
20/08/2010;33.73
23/08/2010;33.56
24/08/2010;34.84
25/08/2010;33.24
26/08/2010;33.08
27/08/2010;32.13
30/08/2010;32.99
31/08/2010;34.51
01/09/2010;33.25
02/09/2010;32.66
03/09/2010;32.11
06/09/2010;#N/A
07/09/2010;33.28
08/09/2010;32.82
09/09/2010;31.81
10/09/2010;31.37
13/09/2010;31.72
14/09/2010;32.07
15/09/2010;31.97
16/09/2010;31.69
17/09/2010;31.08
20/09/2010;31.85
21/09/2010;32.81
22/09/2010;31.67
23/09/2010;31.4
24/09/2010;29.88
27/09/2010;30.87
28/09/2010;30.82
29/09/2010;30.8
30/09/2010;30.04
01/10/2010;30.46
04/10/2010;31.37
05/10/2010;31.88
06/10/2010;30.93
07/10/2010;32.29
08/10/2010;32.22
11/10/2010;33.26
12/10/2010;33.26
13/10/2010;33.19
14/10/2010;32.46
15/10/2010;33.42
18/10/2010;32.2
19/10/2010;33.99
20/10/2010;32.39
21/10/2010;33.65
22/10/2010;32.45
25/10/2010;33.05
26/10/2010;31.89
27/10/2010;32
28/10/2010;31.56
29/10/2010;32.12
01/11/2010;32.83
02/11/2010;33.33
03/11/2010;31.89
04/11/2010;30.78
05/11/2010;29.86
08/11/2010;30.82
09/11/2010;30.93
10/11/2010;30.25
11/11/2010;30.27
12/11/2010;30.92
15/11/2010;31.13
16/11/2010;33.43
17/11/2010;33.69
18/11/2010;31.49
19/11/2010;30.64
22/11/2010;30.84
23/11/2010;31.6
24/11/2010;30.03
25/11/2010;#N/A
26/11/2010;28.82
29/11/2010;30.75
30/11/2010;31.89
01/12/2010;31.17
02/12/2010;30.9
03/12/2010;31.7
06/12/2010;31.5
07/12/2010;32.17
08/12/2010;30.96
09/12/2010;30.41
10/12/2010;30.36
13/12/2010;29.25
14/12/2010;29
15/12/2010;28.46
16/12/2010;27.93
17/12/2010;26.82
20/12/2010;26.61
21/12/2010;25.83
22/12/2010;25.5
23/12/2010;25.42
24/12/2010;#N/A
27/12/2010;27.48
28/12/2010;27.88
29/12/2010;27.78
30/12/2010;29.27
31/12/2010;29.48
03/01/2011;28.21
04/01/2011;30.26
05/01/2011;29.32
06/01/2011;30.21
07/01/2011;29.64
10/01/2011;29.09
11/01/2011;28.01
12/01/2011;27.53
13/01/2011;27.73
14/01/2011;26.5
17/01/2011;#N/A
18/01/2011;26.52
19/01/2011;27.28
20/01/2011;27.4
21/01/2011;26.53
24/01/2011;27.1
25/01/2011;29.98
26/01/2011;28
27/01/2011;29.79
28/01/2011;33.26
31/01/2011;35.18
01/02/2011;33.38
02/02/2011;31.83
03/02/2011;32.19
04/02/2011;32.24
07/02/2011;31.56
08/02/2011;31.07
09/02/2011;30.29
10/02/2011;29.86
11/02/2011;29.58
14/02/2011;30.12
15/02/2011;30.47
16/02/2011;31.42
17/02/2011;31.04
18/02/2011;30.82
21/02/2011;#N/A
22/02/2011;38.54
23/02/2011;41.92
24/02/2011;42.62
25/02/2011;42.49
28/02/2011;39.05
01/03/2011;41.85
02/03/2011;42.25
03/03/2011;40.42
04/03/2011;44.87
07/03/2011;45.16
08/03/2011;44.21
09/03/2011;43
10/03/2011;42.86
11/03/2011;41.36
14/03/2011;40.99
15/03/2011;42.34
16/03/2011;42.82
17/03/2011;43.1
18/03/2011;41.9
21/03/2011;39.1
22/03/2011;37.9
23/03/2011;36.36
24/03/2011;35.98
25/03/2011;34.7
28/03/2011;34.29
29/03/2011;33.49
30/03/2011;33.07
31/03/2011;34.62
01/04/2011;33.91
04/04/2011;33.32
05/04/2011;32.15
06/04/2011;32.4
07/04/2011;32.77
08/04/2011;35.5
11/04/2011;33.86
12/04/2011;34.48
13/04/2011;32.78
14/04/2011;32.38
15/04/2011;31.58
18/04/2011;30.72
19/04/2011;30
20/04/2011;30.36
21/04/2011;30.15
22/04/2011;#N/A
25/04/2011;31.22
26/04/2011;30.68
27/04/2011;30.39
28/04/2011;30.21
29/04/2011;30.39
02/05/2011;31.82
03/05/2011;31.82
04/05/2011;31.85
05/05/2011;42.51
06/05/2011;41.44
09/05/2011;42.09
10/05/2011;40.45
11/05/2011;42.83
12/05/2011;42.34
13/05/2011;39.73
16/05/2011;40.51
17/05/2011;38.67
18/05/2011;38.6
19/05/2011;37.29
20/05/2011;37.18
23/05/2011;38.73
24/05/2011;36.58
25/05/2011;35.53
26/05/2011;34.01
27/05/2011;33.47
30/05/2011;#N/A
31/05/2011;33.51
01/06/2011;34.77
02/06/2011;33.26
03/06/2011;32.37
06/06/2011;34.03
07/06/2011;33.62
08/06/2011;32.83
09/06/2011;32.16
10/06/2011;33.47
13/06/2011;34.69
14/06/2011;32.57
15/06/2011;35.75
16/06/2011;35.59
17/06/2011;36.31
20/06/2011;35.91
21/06/2011;35.72
22/06/2011;34.29
23/06/2011;34.48
24/06/2011;35.08
27/06/2011;34.66
28/06/2011;32.88
29/06/2011;32.29
30/06/2011;31.36
01/07/2011;30.57
04/07/2011;#N/A
05/07/2011;30.79
06/07/2011;31.04
07/07/2011;30.96
08/07/2011;30.86
11/07/2011;33.98
12/07/2011;33.3
13/07/2011;33.6
14/07/2011;33.57
15/07/2011;31.88
18/07/2011;32.85
19/07/2011;31.46
20/07/2011;31.18
21/07/2011;31.08
22/07/2011;30.63
25/07/2011;31.23
26/07/2011;31.17
27/07/2011;32.34
28/07/2011;33.13
29/07/2011;33.64
01/08/2011;34.29
02/08/2011;35.27
03/08/2011;34.02
04/08/2011;42.94
05/08/2011;42.37
08/08/2011;56.17
09/08/2011;61.82
10/08/2011;59.45
11/08/2011;50.25
12/08/2011;49.06
15/08/2011;44.66
16/08/2011;43.95
17/08/2011;42.67
18/08/2011;57.42
19/08/2011;55.29
22/08/2011;52.4
23/08/2011;47.67
24/08/2011;47.89
25/08/2011;51.42
26/08/2011;48.12
29/08/2011;45.63
30/08/2011;44.74
31/08/2011;44.33
01/09/2011;42.77
02/09/2011;45.33
05/09/2011;#N/A
06/09/2011;47.41
07/09/2011;44.9
08/09/2011;45.7
09/09/2011;49.45
12/09/2011;48.14
13/09/2011;45.14
14/09/2011;43.72
15/09/2011;42.05
16/09/2011;41.7
19/09/2011;45.93
20/09/2011;45.8
21/09/2011;47.35
22/09/2011;55.61
23/09/2011;54.63
26/09/2011;54.31
27/09/2011;50.13
28/09/2011;53.51
29/09/2011;50.62
30/09/2011;55.68
03/10/2011;58.65
04/10/2011;57.09
05/10/2011;52.79
06/10/2011;50.04
07/10/2011;49.71
10/10/2011;47.21
11/10/2011;47.07
12/10/2011;47.53
13/10/2011;47.76
14/10/2011;45.35
17/10/2011;50.14
18/10/2011;47.8
19/10/2011;50.01
20/10/2011;49.52
21/10/2011;48.03
24/10/2011;45.6
25/10/2011;48.27
26/10/2011;47.59
27/10/2011;43.82
28/10/2011;41.58
31/10/2011;43.26
01/11/2011;46.63
02/11/2011;45.56
03/11/2011;43.85
04/11/2011;42.45
07/11/2011;43.3
08/11/2011;43.35
09/11/2011;48.97
10/11/2011;47.84
11/11/2011;46.6
14/11/2011;46.41
15/11/2011;43.05
16/11/2011;43.29
17/11/2011;42.94
18/11/2011;42.94
21/11/2011;44.82
22/11/2011;42.94
23/11/2011;45.19
24/11/2011;#N/A
25/11/2011;69.12
28/11/2011;44.52
29/11/2011;42.7
30/11/2011;41
01/12/2011;40.89
02/12/2011;39.8
05/12/2011;39.34
06/12/2011;38.23
07/12/2011;38.34
08/12/2011;40.27
09/12/2011;38.87
12/12/2011;40.45
13/12/2011;39.39
14/12/2011;43.82
15/12/2011;45.04
16/12/2011;41.73
19/12/2011;41.27
20/12/2011;38.96
21/12/2011;36.37
22/12/2011;35.81
23/12/2011;35.74
26/12/2011;#N/A
27/12/2011;36.95
28/12/2011;38.73
29/12/2011;38.66
30/12/2011;38.74
02/01/2012;#N/A
03/01/2012;40.07
04/01/2012;39.04
05/01/2012;38.7
06/01/2012;37.12
09/01/2012;36.52
10/01/2012;35.44
11/01/2012;35.52
12/01/2012;36.59
13/01/2012;35.62
16/01/2012;#N/A
17/01/2012;33.97
18/01/2012;32.59
19/01/2012;33.51
20/01/2012;33.35
23/01/2012;33.16
24/01/2012;33.23
25/01/2012;31.93
26/01/2012;31.97
27/01/2012;31.57
30/01/2012;31.74
31/01/2012;32.31
01/02/2012;32.18
02/02/2012;31.81
03/02/2012;30.71
06/02/2012;31.2
07/02/2012;32.41
08/02/2012;32.32
09/02/2012;32.43
10/02/2012;32.83
13/02/2012;33.3
14/02/2012;33.64
15/02/2012;34.85
16/02/2012;33.99
17/02/2012;33.05
20/02/2012;#N/A
21/02/2012;34.68
22/02/2012;33.67
23/02/2012;33.21
24/02/2012;33.8
27/02/2012;34.12
28/02/2012;33.52
29/02/2012;32.52
01/03/2012;33.2
02/03/2012;32.91
05/03/2012;33.34
06/03/2012;34.34
07/03/2012;32.93
08/03/2012;32.12
09/03/2012;31.42
12/03/2012;30
13/03/2012;29.45
14/03/2012;29.31
15/03/2012;29.44
16/03/2012;28.68
19/03/2012;26.85
20/03/2012;27.87
21/03/2012;26.93
